female,27,twenties,sculptor,studio,hurling,ballpark,<=50K
female,36,thirties,sculptor,studio,billiards,bar,<=50K
female,42,forties,street_cleaner,street,fishing,sea,<=50K
female,23,twenties,post_doc,university,hurling,ballpark,<=50K
male,57,fifties,software_engineer,office,boat_racing,sea,>50K<=100K
male,22,twenties,window_cleaner,heights,judo,gym,<=50K
female,33,thirties,surgeon,surgery,water-skiing,sea,>100K
female,25,twenties,ballet_dancer,school,ice_skating,skating_rink,<=50K
female,66,sixties,nurse,surgery,rock_climbing,wall_rock,>50K<=100K
female,57,fifties,sculptor,studio,tennis,tennis_court,<=50K
female,27,twenties,street_cleaner,street,basketball,basketball_court,<=50K
male,27,twenties,violinist,theatre,auto_racing,racing_circuit,>50K<=100K
female,21,twenties,visiting_professor,office,rugby,ballpark,>50K<=100K
female,69,sixties,public_defender,courtroom,tennis,tennis_court,>50K<=100K
male,35,thirties,mime,street,wrestling,wrestling_ring,<=50K
male,30,thirties,surgeon,hospital,water-skiing,lake,>100K
female,51,fifties,pediatrician,surgery,chess,coffee_shop,>100K
female,64,sixties,sculptor,studio,boxing,boxing_ring,>50K<=100K
female,62,sixties,school_principal,school,darts,bar,>50K<=100K
male,63,sixties,pilot,sky,hurling,ballpark,>100K
male,37,thirties,public_defender,office,horse_racing,hippodrome,>50K<=100K
male,37,thirties,lecturer,university,volleyball,volleyball_court,<=50K
female,21,twenties,veterinarian,hospital,dancing,ballroom,>50K<=100K
male,50,fifties,lecturer,university,scuba_diving,sea,<=50K
male,44,forties,window_cleaner,heights,hunting,jungle,<=50K
female,68,sixties,veterinarian,farm,judo,gym,>50K<=100K
male,41,forties,post_doc,university,roller_skating,skating_rink,<=50K
male,40,forties,surgeon,surgery,roller_skating,skating_rink,>100K
male,75,seventies,veterinarian,hospital,dancing,ballroom,>50K<=100K
female,49,forties,taster,restaurant,basketball,basketball_court,>50K<=100K
female,62,sixties,tap_dancer,theatre,hunting,forest,<=50K
male,73,seventies,violinist,theatre,basketball,basketball_court,<=50K
female,74,seventies,opera_star,theatre,judo,gym,>50K<=100K
male,24,twenties,public_defender,courtroom,fishing,lake,<=50K
male,59,fifties,visiting_professor,office,bowling,amusement_park,>50K<=100K
female,24,twenties,lecturer,university,horse_racing,hippodrome,<=50K
female,41,forties,post_doc,university,rock_climbing,wall_rock,<=50K
female,47,forties,public_defender,office,bingo,casino,>50K<=100K
male,53,fifties,veterinarian,hospital,boxing,boxing_ring,>50K<=100K
male,45,forties,visiting_professor,university,american_football,ballpark,>50K<=100K
male,71,seventies,post_doc,university,dancing,ballroom,>50K<=100K
male,60,sixties,street_cleaner,street,darts,pub,<=50K
female,72,seventies,pianist,concert_hall,hunting,jungle,<=50K
male,69,sixties,mime,street,darts,bar,<=50K
female,36,thirties,massager,massage_parlor,fishing,river,<=50K
male,50,fifties,public_defender,office,bowling,amusement_park,>50K<=100K
female,33,thirties,nutritionist,surgery,chess,coffee_shop,<=50K
male,52,fifties,math_teacher,school,auto_racing,racing_circuit,<=50K
male,63,sixties,electrician,office,bingo,casino,>50K<=100K
female,50,fifties,journalist,office,boxing,boxing_ring,>50K<=100K
male,22,twenties,visiting_professor,university,swimming,creek,>50K<=100K
female,69,sixties,taster,restaurant,snorkeling,cave,>50K<=100K
female,30,thirties,sculptor,studio,swimming,creek,<=50K
female,70,seventies,choreographer,theatre,gymnastics,gym,<=50K
female,28,twenties,violinist,theatre,jump_rope,park,>50K<=100K
female,48,forties,tamer,circus,hunting,jungle,<=50K
male,67,sixties,pediatrician,hospital,golf,golf_course,>100K
male,70,seventies,window_cleaner,heights,tennis,tennis_court,<=50K
male,31,thirties,mime,street,hunting,jungle,<=50K
male,59,fifties,tap_dancer,theatre,hurling,ballpark,<=50K
male,55,fifties,visiting_professor,university,billiards,bar,>50K<=100K
male,35,thirties,sculptor,studio,fishing,lake,<=50K
male,63,sixties,physicist,science_lab,roller_skating,skating_rink,>100K
male,38,thirties,sculptor,studio,american_football,ballpark,<=50K
female,67,sixties,school_principal,school,bowling,amusement_park,>50K<=100K
male,72,seventies,software_engineer,office,soccer,ballpark,>100K
female,31,thirties,general_practitioner,surgery,fishing,sea,>100K
female,75,seventies,miner,mine,hunting,jungle,>50K<=100K
female,56,fifties,tap_dancer,theatre,roller_skating,skating_rink,<=50K
female,33,thirties,visiting_professor,office,volleyball,volleyball_court,>50K<=100K
female,42,forties,pharmacist,pharmacy,boxing,boxing_ring,>100K
male,29,twenties,window_cleaner,heights,darts,bar,<=50K
male,33,thirties,pilot,airport,roller_skating,skating_rink,>50K<=100K
male,47,forties,school_principal,school,american_football,ballpark,>50K<=100K
male,61,sixties,electrician,street,basketball,basketball_court,>50K<=100K
male,69,sixties,surgeon,hospital,surfing,sea,>100K
female,43,forties,music_teacher,school,american_football,ballpark,<=50K
male,38,thirties,tamer,zoo,ice_skating,skating_rink,<=50K
male,45,forties,miner,mine,hunting,jungle,>50K<=100K
male,73,seventies,tamer,circus,dominoes,pub,<=50K
male,22,twenties,visiting_professor,office,bingo,casino,>50K<=100K
male,56,fifties,sculptor,studio,tennis,tennis_court,<=50K
female,23,twenties,massager,massage_parlor,dancing,ballroom,<=50K
female,28,twenties,public_defender,office,dominoes,bar,<=50K
male,55,fifties,miner,mine,volleyball,volleyball_court,>50K<=100K
male,64,sixties,software_engineer,office,hunting,jungle,>100K
male,52,fifties,beekeeper,farm,bicycling,park,<=50K
female,46,forties,street_cleaner,street,jump_rope,park,<=50K
male,59,fifties,visiting_professor,university,wrestling,wrestling_ring,>50K<=100K
male,42,forties,visiting_professor,university,hunting,forest,>50K<=100K
male,67,sixties,veterinarian,farm,soccer,ballpark,>50K<=100K
male,54,fifties,electrician,house,water-skiing,lake,>50K<=100K
male,64,sixties,magician,theatre,marbles,street,<=50K
female,63,sixties,tap_dancer,theatre,basketball,basketball_court,<=50K
female,39,thirties,sculptor,studio,golf,golf_course,<=50K
female,32,thirties,divorce_lawyer,courtroom,soccer,ballpark,>50K<=100K
male,70,seventies,sculptor,studio,scuba_diving,sea,>50K<=100K
male,40,forties,pianist,theatre,soccer,ballpark,<=50K
female,28,twenties,tamer,circus,basketball,basketball_court,<=50K
female,35,thirties,dishwasher,restaurant,darts,pub,<=50K
male,30,thirties,tamer,zoo,auto_racing,racing_circuit,<=50K
female,22,twenties,school_principal,school,auto_racing,racing_circuit,>50K<=100K
female,24,twenties,school_principal,school,golf,golf_course,>50K<=100K
female,63,sixties,taster,restaurant,swimming,creek,>50K<=100K
female,44,forties,pianist,concert_hall,marbles,park,<=50K
female,45,forties,violinist,theatre,chess,cafeteria,<=50K
male,74,seventies,window_cleaner,heights,dominoes,bar,<=50K
male,50,fifties,tamer,circus,tennis,tennis_court,<=50K
male,30,thirties,surgeon,hospital,bingo,casino,>100K
male,72,seventies,visiting_professor,university,ice_skating,skating_rink,>50K<=100K
male,28,twenties,software_engineer,office,billiards,bar,>50K<=100K
male,21,twenties,electrician,house,ice_hockey,skating_rink,<=50K
male,45,forties,software_engineer,office,horse_racing,hippodrome,>50K<=100K
male,63,sixties,lecturer,university,horse_racing,hippodrome,>50K<=100K
male,69,sixties,violinist,concert_hall,snorkeling,sea,<=50K
female,55,fifties,veterinarian,hospital,tennis,tennis_court,>50K<=100K
female,70,seventies,tap_dancer,theatre,swimming,lake,<=50K
male,58,fifties,movie_actor,location,rock_climbing,wall_rock,>50K<=100K
male,47,forties,mime,theatre,rugby,ballpark,<=50K
male,35,thirties,pilot,airport,gymnastics,gym,>50K<=100K
female,51,fifties,tamer,zoo,volleyball,volleyball_court,<=50K
male,52,fifties,miner,mine,golf,golf_course,>50K<=100K
female,71,seventies,pharmacist,pharmacy,bicycling,park,>100K
female,63,sixties,pharmacist,pharmacy,bingo,casino,>100K
female,26,twenties,tap_dancer,theatre,wrestling,wrestling_ring,<=50K
male,70,seventies,window_cleaner,heights,golf,golf_course,<=50K
female,53,fifties,window_cleaner,heights,auto_racing,racing_circuit,<=50K
male,28,twenties,physicist,science_lab,tennis,tennis_court,>50K<=100K
male,29,twenties,software_engineer,office,wrestling,wrestling_ring,>50K<=100K
female,45,forties,ballet_dancer,theatre,basketball,basketball_court,<=50K
male,39,thirties,window_cleaner,heights,table_tennis,park,<=50K
female,71,seventies,civil_engineer,office,surfing,sea,>50K<=100K
female,34,thirties,nutritionist,surgery,running,cinder_track,<=50K
female,31,thirties,school_principal,school,bowling,amusement_park,>50K<=100K
male,38,thirties,visiting_professor,office,running,gym,>50K<=100K
female,27,twenties,veterinarian,farm,table_tennis,gym,>50K<=100K
male,21,twenties,sculptor,studio,ice_hockey,skating_rink,<=50K
male,52,fifties,pharmacist,pharmacy,boat_racing,sea,>100K
male,53,fifties,cardiologist,surgery,judo,gym,>100K
male,22,twenties,movie_actor,location,horse_racing,hippodrome,>50K<=100K
female,45,forties,visiting_professor,office,marbles,street,>50K<=100K
male,73,seventies,surgeon,surgery,dominoes,pub,>100K
female,51,fifties,visiting_professor,office,swimming,creek,>50K<=100K
male,49,forties,school_principal,school,bowling,amusement_park,>50K<=100K
female,55,fifties,school_principal,school,running,gym,>50K<=100K
male,30,thirties,post_doc,university,gymnastics,gym,<=50K
male,74,seventies,window_cleaner,heights,running,cinder_track,<=50K
female,35,thirties,tamer,zoo,basketball,basketball_court,<=50K
male,66,sixties,mime,street,soccer,ballpark,<=50K
female,37,thirties,public_defender,office,tennis,tennis_court,>50K<=100K
female,55,fifties,veterinarian,hospital,tennis,tennis_court,>50K<=100K
male,75,seventies,window_cleaner,heights,rugby,ballpark,<=50K
male,61,sixties,copilot,sky,surfing,sea,>100K
male,75,seventies,veterinarian,hospital,ice_hockey,skating_rink,>50K<=100K
male,33,thirties,physicist,science_lab,dancing,ballroom,>50K<=100K
male,62,sixties,sculptor,studio,marbles,park,>50K<=100K
male,47,forties,taster,restaurant,fishing,river,>50K<=100K
male,49,forties,visiting_professor,office,darts,pub,>50K<=100K
male,40,forties,tamer,zoo,basketball,basketball_court,<=50K
male,54,fifties,miner,mine,squash,squash_court,>50K<=100K
male,64,sixties,taster,restaurant,soccer,ballpark,>50K<=100K
female,39,thirties,pianist,concert_hall,roller_skating,skating_rink,<=50K
male,67,sixties,surgeon,hospital,volleyball,volleyball_court,>100K
male,23,twenties,pilot,sky,boat_racing,sea,>50K<=100K
female,59,fifties,pianist,theatre,auto_racing,racing_circuit,<=50K
female,69,sixties,esthetician,beauty_salon,hurling,ballpark,<=50K
female,69,sixties,pianist,concert_hall,rugby,ballpark,<=50K
male,63,sixties,post_doc,university,hunting,forest,>50K<=100K
female,51,fifties,violinist,concert_hall,marbles,street,<=50K
female,45,forties,veterinarian,hospital,ice_skating,skating_rink,>50K<=100K
female,66,sixties,general_practitioner,surgery,bingo,casino,>100K
male,56,fifties,sculptor,studio,swimming,river,<=50K
female,40,forties,violinist,theatre,boat_racing,sea,<=50K
female,27,twenties,optometrist,surgery,snorkeling,cave,>50K<=100K
male,26,twenties,window_cleaner,heights,chess,coffee_shop,<=50K
female,46,forties,school_principal,school,swimming,sea,>50K<=100K
male,43,forties,window_cleaner,heights,golf,golf_course,<=50K
female,28,twenties,math_teacher,school,marbles,park,<=50K
female,62,sixties,nurse,surgery,boxing,boxing_ring,>50K<=100K
female,62,sixties,lecturer,university,surfing,sea,>50K<=100K
male,21,twenties,surgeon,hospital,ice_hockey,skating_rink,>100K
female,47,forties,graphic_designer,office,golf,golf_course,<=50K
male,31,thirties,journalist,office,golf,golf_course,<=50K
male,24,twenties,post_doc,university,tennis,tennis_court,<=50K
male,49,forties,taster,restaurant,jump_rope,park,>50K<=100K
male,62,sixties,window_cleaner,heights,fishing,river,<=50K
male,23,twenties,pianist,concert_hall,volleyball,volleyball_court,>50K<=100K
female,34,thirties,visiting_professor,university,dancing,ballroom,>50K<=100K
male,21,twenties,post_doc,university,snorkeling,sea,<=50K
female,61,sixties,visiting_professor,university,dancing,ballroom,>50K<=100K
male,65,sixties,taster,restaurant,squash,squash_court,>50K<=100K
male,38,thirties,physicist,science_lab,surfing,sea,>50K<=100K
male,30,thirties,taster,restaurant,swimming,river,>50K<=100K
female,66,sixties,school_principal,school,judo,gym,>50K<=100K
male,73,seventies,school_principal,school,ice_hockey,skating_rink,>50K<=100K
male,36,thirties,magician,circus,dominoes,bar,<=50K
male,34,thirties,pilot,airport,hunting,jungle,>50K<=100K
male,29,twenties,pilot,airport,dancing,ballroom,>50K<=100K
male,65,sixties,miner,mine,ice_hockey,skating_rink,>50K<=100K
male,58,fifties,general_practitioner,hospital,hunting,jungle,>100K
male,35,thirties,miner,mine,darts,pub,>50K<=100K
male,65,sixties,pilot,airport,american_football,ballpark,>100K
male,56,fifties,street_cleaner,street,ice_hockey,skating_rink,<=50K
female,30,thirties,esthetician,beauty_salon,rock_climbing,wall_rock,<=50K
female,46,forties,esthetician,beauty_salon,marbles,park,<=50K
female,45,forties,opera_star,concert_hall,american_football,football_field,>50K<=100K
male,47,forties,composer,studio,wrestling,wrestling_ring,>50K<=100K
female,34,thirties,sculptor,studio,horse_racing,hippodrome,<=50K
male,67,sixties,lecturer,university,tennis,tennis_court,>50K<=100K
female,21,twenties,pediatrician,hospital,rock_climbing,wall_rock,>100K
female,51,fifties,visiting_professor,office,scuba_diving,sea,>50K<=100K
female,56,fifties,graphic_designer,office,boxing,boxing_ring,<=50K
female,29,twenties,violinist,concert_hall,squash,squash_court,>50K<=100K
male,45,forties,physicist,science_lab,ice_hockey,skating_rink,>100K
male,25,twenties,street_cleaner,street,golf,golf_course,<=50K
male,38,thirties,tamer,circus,golf,golf_course,<=50K
female,64,sixties,mime,circus,rock_climbing,wall_rock,<=50K
male,50,fifties,taster,restaurant,bowling,amusement_park,>50K<=100K
male,47,forties,software_engineer,office,bowling,amusement_park,>50K<=100K
male,59,fifties,tamer,zoo,rock_climbing,wall_rock,<=50K
male,29,twenties,cardiologist,surgery,fishing,sea,>100K
female,30,thirties,street_cleaner,street,marbles,park,<=50K
male,60,sixties,sculptor,studio,snorkeling,sea,>50K<=100K
male,52,fifties,mime,theatre,bicycling,street,<=50K
female,31,thirties,sculptor,studio,marbles,park,<=50K
female,71,seventies,opera_star,concert_hall,judo,gym,>50K<=100K
female,60,sixties,music_teacher,school,billiards,bar,>50K<=100K
male,56,fifties,pilot,sky,roller_skating,skating_rink,>100K
female,28,twenties,nutritionist,surgery,bingo,casino,<=50K
female,53,fifties,pianist,theatre,water-skiing,lake,<=50K
female,57,fifties,demonstrator,university,ice_hockey,skating_rink,<=50K
male,23,twenties,visiting_professor,university,rugby,ballpark,>50K<=100K
female,54,fifties,graphic_designer,office,tennis,tennis_court,<=50K
male,26,twenties,surgeon,surgery,american_football,ballpark,>100K
female,45,forties,nutritionist,surgery,surfing,sea,<=50K
male,69,sixties,visiting_professor,university,dominoes,pub,>50K<=100K
male,59,fifties,public_defender,courtroom,basketball,basketball_court,>50K<=100K
female,72,seventies,criminologist,courtroom,boxing,boxing_ring,>50K<=100K
male,38,thirties,composer,house,rugby,ballpark,>50K<=100K
male,52,fifties,software_engineer,office,rugby,ballpark,>50K<=100K
male,50,fifties,taster,restaurant,volleyball,volleyball_court,>50K<=100K
male,33,thirties,nurse,surgery,dancing,ballroom,>50K<=100K
male,36,thirties,violinist,concert_hall,ice_hockey,skating_rink,<=50K
female,33,thirties,pharmacist,pharmacy,darts,bar,>100K
female,50,fifties,window_cleaner,heights,soccer,ballpark,<=50K
male,54,fifties,taster,restaurant,boat_racing,sea,>50K<=100K
male,49,forties,pilot,sky,chess,cafeteria,>100K
female,25,twenties,tap_dancer,theatre,scuba_diving,sea,<=50K
female,30,thirties,music_teacher,school,soccer,ballpark,<=50K
male,57,fifties,visiting_professor,university,tennis,tennis_court,>50K<=100K
female,23,twenties,software_engineer,office,surfing,sea,>50K<=100K
female,61,sixties,street_cleaner,street,baseball,ballpark,<=50K
male,27,twenties,pilot,sky,billiards,pub,>50K<=100K
male,23,twenties,pilot,airport,squash,squash_court,>50K<=100K
female,27,twenties,veterinarian,hospital,chess,coffee_shop,>50K<=100K
male,55,fifties,composer,studio,bicycling,park,>50K<=100K
male,41,forties,street_cleaner,street,marbles,park,<=50K
male,50,fifties,math_teacher,school,running,cinder_track,<=50K
female,46,forties,post_doc,university,tennis,tennis_court,<=50K
male,47,forties,pharmacist,pharmacy,running,cinder_track,>100K
male,33,thirties,pharmacist,pharmacy,squash,squash_court,>100K
male,45,forties,math_teacher,school,hurling,ballpark,<=50K
female,22,twenties,post_doc,university,surfing,sea,<=50K
female,47,forties,school_principal,school,gymnastics,gym,>50K<=100K
male,34,thirties,violinist,theatre,wrestling,wrestling_ring,<=50K
female,42,forties,street_cleaner,street,fishing,river,<=50K
male,38,thirties,physicist,science_lab,auto_racing,racing_circuit,>50K<=100K
female,51,fifties,street_cleaner,street,snorkeling,cave,<=50K
female,56,fifties,school_principal,school,table_tennis,gym,>50K<=100K
female,27,twenties,tamer,zoo,snorkeling,cave,<=50K
male,65,sixties,copilot,airport,wrestling,wrestling_ring,>100K
female,44,forties,software_engineer,office,table_tennis,park,>50K<=100K
male,30,thirties,physicist,science_lab,dominoes,bar,>50K<=100K
male,73,seventies,optometrist,hospital,ice_skating,skating_rink,>100K
male,50,fifties,physicist,science_lab,darts,bar,>100K
female,48,forties,tap_dancer,theatre,bowling,amusement_park,<=50K
male,43,forties,movie_actor,location,bowling,amusement_park,>50K<=100K
male,50,fifties,taster,restaurant,gymnastics,gym,>50K<=100K
female,32,thirties,pianist,theatre,boat_racing,sea,<=50K
male,36,thirties,cardiologist,surgery,jump_rope,park,>100K
male,46,forties,violinist,concert_hall,ice_hockey,skating_rink,<=50K
male,73,seventies,sculptor,studio,baseball,ballpark,>50K<=100K
male,42,forties,general_practitioner,surgery,bingo,casino,>100K
male,74,seventies,pilot,airport,chess,cafeteria,>100K
male,50,fifties,music_teacher,school,roller_skating,skating_rink,<=50K
